sale_id,date,product_id,store_id,quantity_sold,selling_price
SALE003035,2026-04-18,P113,S1,4,120
SALE003036,2026-04-18,P115,S1,5,35
SALE003037,2026-04-18,P116,S1,3,40
SALE003038,2026-04-18,P117,S1,1,20
SALE003039,2026-04-18,P118,S1,7,180
SALE003040,2026-04-18,P119,S1,6,300
SALE003041,2026-04-18,P120,S1,5,400
SALE003042,2026-04-18,P101,S2,9,60
SALE003043,2026-04-18,P103,S2,1,80
SALE003044,2026-04-18,P104,S2,7,180
SALE003045,2026-04-18,P105,S2,5,90
SALE003046,2026-04-18,P106,S2,1,20
SALE003047,2026-04-18,P107,S2,8,50
SALE003048,2026-04-18,P108,S2,5,40
SALE003049,2026-04-18,P109,S2,4,50
SALE003050,2026-04-18,P110,S2,6,120
SALE003051,2026-04-18,P111,S2,3,250
SALE003052,2026-04-18,P112,S2,5,40
SALE003053,2026-04-18,P113,S2,7,120
SALE003054,2026-04-18,P115,S2,4,35
SALE003055,2026-04-18,P116,S2,3,40
SALE003056,2026-04-18,P118,S2,3,180
SALE003057,2026-04-18,P119,S2,4,300
SALE003058,2026-04-18,P120,S2,4,400
SALE003059,2026-04-18,P101,S3,8,60
SALE003060,2026-04-18,P103,S3,1,80
SALE003061,2026-04-18,P104,S3,3,180
SALE003062,2026-04-18,P105,S3,6,90
SALE003063,2026-04-18,P106,S3,1,20
SALE003064,2026-04-18,P107,S3,9,50
SALE003065,2026-04-18,P108,S3,6,40
SALE003066,2026-04-18,P109,S3,5,50
SALE003067,2026-04-18,P110,S3,2,120
SALE003068,2026-04-18,P111,S3,4,250
SALE003069,2026-04-18,P112,S3,4,40
SALE003070,2026-04-18,P113,S3,4,120
SALE003071,2026-04-18,P115,S3,5,35
SALE003072,2026-04-18,P116,S3,2,40
SALE003073,2026-04-18,P117,S3,1,20
SALE003074,2026-04-18,P118,S3,2,180
SALE003075,2026-04-18,P119,S3,5,300
SALE003076,2026-04-18,P120,S3,3,400
SALE003077,2026-04-19,P101,S1,10,60
SALE003078,2026-04-19,P103,S1,3,80
SALE003079,2026-04-19,P104,S1,5,180
SALE003080,2026-04-19,P105,S1,6,90
SALE003081,2026-04-19,P106,S1,2,20
SALE003082,2026-04-19,P107,S1,10,50
SALE003083,2026-04-19,P108,S1,3,40
SALE003084,2026-04-19,P109,S1,3,50
SALE003085,2026-04-19,P110,S1,4,120
SALE003086,2026-04-19,P111,S1,6,250
SALE003087,2026-04-19,P112,S1,6,40
SALE003088,2026-04-19,P113,S1,3,120
SALE003089,2026-04-19,P115,S1,4,35
SALE003090,2026-04-19,P117,S1,3,20
SALE003091,2026-04-19,P118,S1,2,180
SALE003092,2026-04-19,P119,S1,3,300
SALE003093,2026-04-19,P120,S1,6,400
SALE003094,2026-04-19,P101,S2,8,60
SALE003095,2026-04-19,P103,S2,2,80
SALE003096,2026-04-19,P104,S2,5,180
SALE003097,2026-04-19,P105,S2,3,90
SALE003098,2026-04-19,P106,S2,1,20
SALE003099,2026-04-19,P107,S2,8,50
SALE003100,2026-04-19,P108,S2,4,40
SALE003101,2026-04-19,P109,S2,3,50
SALE003102,2026-04-19,P110,S2,4,120
SALE003103,2026-04-19,P111,S2,2,250
SALE003104,2026-04-19,P112,S2,4,40
SALE003105,2026-04-19,P113,S2,4,120
SALE003106,2026-04-19,P115,S2,2,35
SALE003107,2026-04-19,P116,S2,2,40
SALE003108,2026-04-19,P117,S2,1,20
SALE003109,2026-04-19,P118,S2,3,180
SALE003110,2026-04-19,P119,S2,3,300
SALE003111,2026-04-19,P120,S2,2,400
SALE003112,2026-04-19,P101,S3,6,60
SALE003113,2026-04-19,P103,S3,1,80
SALE003114,2026-04-19,P104,S3,3,180
SALE003115,2026-04-19,P105,S3,4,90
SALE003116,2026-04-19,P106,S3,1,20
SALE003117,2026-04-19,P107,S3,6,50
SALE003118,2026-04-19,P108,S3,4,40
SALE003119,2026-04-19,P109,S3,1,50
SALE003120,2026-04-19,P110,S3,5,120
SALE003121,2026-04-19,P111,S3,3,250
SALE003122,2026-04-19,P112,S3,2,40
SALE003123,2026-04-19,P113,S3,2,120
SALE003124,2026-04-19,P114,S3,1,30
SALE003125,2026-04-19,P115,S3,4,35
SALE003126,2026-04-19,P117,S3,1,20
SALE003127,2026-04-19,P118,S3,5,180
SALE003128,2026-04-19,P119,S3,3,300
SALE003129,2026-04-19,P120,S3,3,400
SALE003130,2026-04-20,P101,S1,9,60
SALE003131,2026-04-20,P102,S1,1,35
SALE003132,2026-04-20,P103,S1,1,80
SALE003133,2026-04-20,P104,S1,8,180
SALE003134,2026-04-20,P105,S1,6,90
SALE003135,2026-04-20,P106,S1,1,20
SALE003136,2026-04-20,P107,S1,10,50
SALE003137,2026-04-20,P108,S1,6,40
SALE003138,2026-04-20,P109,S1,6,50
SALE003139,2026-04-20,P110,S1,6,120
SALE003140,2026-04-20,P111,S1,8,250
SALE003141,2026-04-20,P112,S1,6,40
SALE003142,2026-04-20,P113,S1,3,120
SALE003143,2026-04-20,P114,S1,1,30
SALE003144,2026-04-20,P115,S1,5,35
SALE003145,2026-04-20,P116,S1,2,40
SALE003146,2026-04-20,P117,S1,2,20
SALE003147,2026-04-20,P118,S1,5,180
SALE003148,2026-04-20,P119,S1,3,300
SALE003149,2026-04-20,P120,S1,7,400
SALE003150,2026-04-20,P101,S2,9,60
SALE003151,2026-04-20,P103,S2,1,80
SALE003152,2026-04-20,P104,S2,5,180
SALE003153,2026-04-20,P105,S2,6,90
SALE003154,2026-04-20,P106,S2,1,20
SALE003155,2026-04-20,P107,S2,10,50
SALE003156,2026-04-20,P108,S2,4,40
SALE003157,2026-04-20,P109,S2,5,50
SALE003158,2026-04-20,P110,S2,6,120
SALE003159,2026-04-20,P111,S2,5,250
SALE003160,2026-04-20,P112,S2,4,40
SALE003161,2026-04-20,P113,S2,2,120
SALE003162,2026-04-20,P115,S2,6,35
SALE003163,2026-04-20,P116,S2,1,40
SALE003164,2026-04-20,P118,S2,2,180
SALE003165,2026-04-20,P119,S2,4,300
SALE003166,2026-04-20,P120,S2,4,400
SALE003167,2026-04-20,P101,S3,8,60
SALE003168,2026-04-20,P104,S3,5,180
SALE003169,2026-04-20,P105,S3,6,90
SALE003170,2026-04-20,P106,S3,2,20
SALE003171,2026-04-20,P107,S3,8,50
SALE003172,2026-04-20,P108,S3,5,40
SALE003173,2026-04-20,P109,S3,4,50
SALE003174,2026-04-20,P110,S3,3,120
SALE003175,2026-04-20,P111,S3,3,250
SALE003176,2026-04-20,P112,S3,4,40
SALE003177,2026-04-20,P113,S3,5,120
SALE003178,2026-04-20,P114,S3,1,30
SALE003179,2026-04-20,P115,S3,1,35
SALE003180,2026-04-20,P116,S3,1,40
SALE003181,2026-04-20,P117,S3,2,20
SALE003182,2026-04-20,P118,S3,4,180
SALE003183,2026-04-20,P119,S3,5,300
SALE003184,2026-04-20,P120,S3,3,400
SALE003185,2026-04-21,P101,S1,13,60
SALE003186,2026-04-21,P102,S1,1,35
SALE003187,2026-04-21,P103,S1,2,80
SALE003188,2026-04-21,P104,S1,6,180
SALE003189,2026-04-21,P105,S1,8,90
SALE003190,2026-04-21,P106,S1,2,20
SALE003191,2026-04-21,P107,S1,10,50
SALE003192,2026-04-21,P108,S1,2,40
SALE003193,2026-04-21,P109,S1,6,50
SALE003194,2026-04-21,P110,S1,4,120
SALE003195,2026-04-21,P111,S1,4,250
SALE003196,2026-04-21,P112,S1,6,40
SALE003197,2026-04-21,P113,S1,4,120
SALE003198,2026-04-21,P115,S1,6,35
SALE003199,2026-04-21,P116,S1,1,40
SALE003200,2026-04-21,P117,S1,1,20
SALE003201,2026-04-21,P118,S1,4,180
SALE003202,2026-04-21,P119,S1,6,300
SALE003203,2026-04-21,P120,S1,3,400
SALE003204,2026-04-21,P101,S2,7,60
SALE003205,2026-04-21,P103,S2,1,80
SALE003206,2026-04-21,P104,S2,5,180
SALE003207,2026-04-21,P105,S2,8,90
SALE003208,2026-04-21,P106,S2,1,20
SALE003209,2026-04-21,P107,S2,8,50
SALE003210,2026-04-21,P108,S2,5,40
SALE003211,2026-04-21,P109,S2,7,50
SALE003212,2026-04-21,P110,S2,3,120
SALE003213,2026-04-21,P111,S2,4,250
SALE003214,2026-04-21,P112,S2,3,40
SALE003215,2026-04-21,P113,S2,5,120
SALE003216,2026-04-21,P115,S2,6,35
SALE003217,2026-04-21,P116,S2,3,40
SALE003218,2026-04-21,P117,S2,2,20
SALE003219,2026-04-21,P118,S2,3,180
SALE003220,2026-04-21,P119,S2,4,300
SALE003221,2026-04-21,P120,S2,3,400
SALE003222,2026-04-21,P101,S3,9,60
SALE003223,2026-04-21,P103,S3,1,80
SALE003224,2026-04-21,P104,S3,4,180
SALE003225,2026-04-21,P105,S3,4,90
SALE003226,2026-04-21,P106,S3,2,20
SALE003227,2026-04-21,P107,S3,6,50
SALE003228,2026-04-21,P108,S3,2,40
SALE003229,2026-04-21,P109,S3,5,50
SALE003230,2026-04-21,P110,S3,4,120
SALE003231,2026-04-21,P111,S3,4,250
SALE003232,2026-04-21,P112,S3,4,40
SALE003233,2026-04-21,P113,S3,6,120
SALE003234,2026-04-21,P115,S3,2,35
SALE003235,2026-04-21,P116,S3,3,40
SALE003236,2026-04-21,P117,S3,2,20
SALE003237,2026-04-21,P118,S3,5,180
SALE003238,2026-04-21,P119,S3,4,300
SALE003239,2026-04-21,P120,S3,5,400
