transaction_id,date,transaction_type,product_id,store_id,quantity,source,remarks
TXN0001111,2026-03-12,sale,P116,S1,2,simulation_seed,Historical seeded sale SALE001051
TXN0001112,2026-03-12,sale,P117,S1,2,simulation_seed,Historical seeded sale SALE001052
TXN0001113,2026-03-12,sale,P118,S1,3,simulation_seed,Historical seeded sale SALE001053
TXN0001114,2026-03-12,sale,P119,S1,3,simulation_seed,Historical seeded sale SALE001054
TXN0001115,2026-03-12,sale,P120,S1,5,simulation_seed,Historical seeded sale SALE001055
TXN0001116,2026-03-12,sale,P101,S2,7,simulation_seed,Historical seeded sale SALE001056
TXN0001117,2026-03-12,sale,P103,S2,2,simulation_seed,Historical seeded sale SALE001057
TXN0001118,2026-03-12,sale,P104,S2,6,simulation_seed,Historical seeded sale SALE001058
TXN0001119,2026-03-12,sale,P105,S2,4,simulation_seed,Historical seeded sale SALE001059
TXN0001120,2026-03-12,sale,P107,S2,9,simulation_seed,Historical seeded sale SALE001060
TXN0001121,2026-03-12,sale,P108,S2,6,simulation_seed,Historical seeded sale SALE001061
TXN0001122,2026-03-12,sale,P109,S2,5,simulation_seed,Historical seeded sale SALE001062
TXN0001123,2026-03-12,sale,P110,S2,6,simulation_seed,Historical seeded sale SALE001063
TXN0001124,2026-03-12,sale,P111,S2,5,simulation_seed,Historical seeded sale SALE001064
TXN0001125,2026-03-12,sale,P112,S2,5,simulation_seed,Historical seeded sale SALE001065
TXN0001126,2026-03-12,sale,P113,S2,4,simulation_seed,Historical seeded sale SALE001066
TXN0001127,2026-03-12,sale,P115,S2,7,simulation_seed,Historical seeded sale SALE001067
TXN0001128,2026-03-12,sale,P116,S2,1,simulation_seed,Historical seeded sale SALE001068
TXN0001129,2026-03-12,sale,P117,S2,2,simulation_seed,Historical seeded sale SALE001069
TXN0001130,2026-03-12,sale,P118,S2,3,simulation_seed,Historical seeded sale SALE001070
TXN0001131,2026-03-12,sale,P119,S2,5,simulation_seed,Historical seeded sale SALE001071
TXN0001132,2026-03-12,sale,P120,S2,3,simulation_seed,Historical seeded sale SALE001072
TXN0001133,2026-03-12,sale,P101,S3,5,simulation_seed,Historical seeded sale SALE001073
TXN0001134,2026-03-12,sale,P103,S3,3,simulation_seed,Historical seeded sale SALE001074
TXN0001135,2026-03-12,sale,P104,S3,5,simulation_seed,Historical seeded sale SALE001075
TXN0001136,2026-03-12,sale,P105,S3,4,simulation_seed,Historical seeded sale SALE001076
TXN0001137,2026-03-12,sale,P106,S3,2,simulation_seed,Historical seeded sale SALE001077
TXN0001138,2026-03-12,sale,P107,S3,8,simulation_seed,Historical seeded sale SALE001078
TXN0001139,2026-03-12,sale,P108,S3,4,simulation_seed,Historical seeded sale SALE001079
TXN0001140,2026-03-12,sale,P109,S3,5,simulation_seed,Historical seeded sale SALE001080
TXN0001141,2026-03-12,sale,P110,S3,5,simulation_seed,Historical seeded sale SALE001081
TXN0001142,2026-03-12,sale,P111,S3,3,simulation_seed,Historical seeded sale SALE001082
TXN0001143,2026-03-12,sale,P112,S3,3,simulation_seed,Historical seeded sale SALE001083
TXN0001144,2026-03-12,sale,P113,S3,6,simulation_seed,Historical seeded sale SALE001084
TXN0001145,2026-03-12,sale,P115,S3,4,simulation_seed,Historical seeded sale SALE001085
TXN0001146,2026-03-12,sale,P116,S3,1,simulation_seed,Historical seeded sale SALE001086
TXN0001147,2026-03-12,sale,P118,S3,3,simulation_seed,Historical seeded sale SALE001087
TXN0001148,2026-03-12,sale,P119,S3,3,simulation_seed,Historical seeded sale SALE001088
TXN0001149,2026-03-12,sale,P120,S3,2,simulation_seed,Historical seeded sale SALE001089
TXN0001150,2026-03-13,sale,P101,S1,8,simulation_seed,Historical seeded sale SALE001090
TXN0001151,2026-03-13,sale,P102,S1,1,simulation_seed,Historical seeded sale SALE001091
TXN0001152,2026-03-13,sale,P103,S1,1,simulation_seed,Historical seeded sale SALE001092
TXN0001153,2026-03-13,sale,P104,S1,9,simulation_seed,Historical seeded sale SALE001093
TXN0001154,2026-03-13,sale,P105,S1,4,simulation_seed,Historical seeded sale SALE001094
TXN0001155,2026-03-13,sale,P106,S1,1,simulation_seed,Historical seeded sale SALE001095
TXN0001156,2026-03-13,sale,P107,S1,8,simulation_seed,Historical seeded sale SALE001096
TXN0001157,2026-03-13,sale,P108,S1,7,simulation_seed,Historical seeded sale SALE001097
TXN0001158,2026-03-13,sale,P109,S1,4,simulation_seed,Historical seeded sale SALE001098
TXN0001159,2026-03-13,sale,P110,S1,3,simulation_seed,Historical seeded sale SALE001099
TXN0001160,2026-03-13,sale,P111,S1,3,simulation_seed,Historical seeded sale SALE001100
TXN0001161,2026-03-13,sale,P112,S1,4,simulation_seed,Historical seeded sale SALE001101
TXN0001162,2026-03-13,sale,P113,S1,7,simulation_seed,Historical seeded sale SALE001102
TXN0001163,2026-03-13,sale,P115,S1,6,simulation_seed,Historical seeded sale SALE001103
TXN0001164,2026-03-13,sale,P116,S1,1,simulation_seed,Historical seeded sale SALE001104
TXN0001165,2026-03-13,sale,P117,S1,3,simulation_seed,Historical seeded sale SALE001105
TXN0001166,2026-03-13,sale,P118,S1,7,simulation_seed,Historical seeded sale SALE001106
TXN0001167,2026-03-13,sale,P119,S1,4,simulation_seed,Historical seeded sale SALE001107
TXN0001168,2026-03-13,sale,P120,S1,2,simulation_seed,Historical seeded sale SALE001108
TXN0001169,2026-03-13,sale,P101,S2,8,simulation_seed,Historical seeded sale SALE001109
TXN0001170,2026-03-13,sale,P102,S2,1,simulation_seed,Historical seeded sale SALE001110
TXN0001171,2026-03-13,sale,P103,S2,3,simulation_seed,Historical seeded sale SALE001111
TXN0001172,2026-03-13,sale,P104,S2,3,simulation_seed,Historical seeded sale SALE001112
TXN0001173,2026-03-13,sale,P105,S2,4,simulation_seed,Historical seeded sale SALE001113
TXN0001174,2026-03-13,sale,P106,S2,3,simulation_seed,Historical seeded sale SALE001114
TXN0001175,2026-03-13,sale,P107,S2,7,simulation_seed,Historical seeded sale SALE001115
TXN0001176,2026-03-13,sale,P108,S2,5,simulation_seed,Historical seeded sale SALE001116
TXN0001177,2026-03-13,sale,P109,S2,3,simulation_seed,Historical seeded sale SALE001117
TXN0001178,2026-03-13,sale,P110,S2,7,simulation_seed,Historical seeded sale SALE001118
TXN0001179,2026-03-13,sale,P111,S2,3,simulation_seed,Historical seeded sale SALE001119
TXN0001180,2026-03-13,sale,P112,S2,3,simulation_seed,Historical seeded sale SALE001120
TXN0001181,2026-03-13,sale,P113,S2,5,simulation_seed,Historical seeded sale SALE001121
TXN0001182,2026-03-13,sale,P115,S2,3,simulation_seed,Historical seeded sale SALE001122
TXN0001183,2026-03-13,sale,P116,S2,1,simulation_seed,Historical seeded sale SALE001123
TXN0001184,2026-03-13,sale,P117,S2,1,simulation_seed,Historical seeded sale SALE001124
TXN0001185,2026-03-13,sale,P118,S2,4,simulation_seed,Historical seeded sale SALE001125
TXN0001186,2026-03-13,sale,P119,S2,6,simulation_seed,Historical seeded sale SALE001126
TXN0001187,2026-03-13,sale,P120,S2,7,simulation_seed,Historical seeded sale SALE001127
TXN0001188,2026-03-13,sale,P101,S3,8,simulation_seed,Historical seeded sale SALE001128
TXN0001189,2026-03-13,sale,P102,S3,1,simulation_seed,Historical seeded sale SALE001129
TXN0001190,2026-03-13,sale,P103,S3,2,simulation_seed,Historical seeded sale SALE001130
TXN0001191,2026-03-13,sale,P104,S3,4,simulation_seed,Historical seeded sale SALE001131
TXN0001192,2026-03-13,sale,P105,S3,3,simulation_seed,Historical seeded sale SALE001132
TXN0001193,2026-03-13,sale,P106,S3,1,simulation_seed,Historical seeded sale SALE001133
TXN0001194,2026-03-13,sale,P107,S3,6,simulation_seed,Historical seeded sale SALE001134
TXN0001195,2026-03-13,sale,P108,S3,6,simulation_seed,Historical seeded sale SALE001135
TXN0001196,2026-03-13,sale,P109,S3,3,simulation_seed,Historical seeded sale SALE001136
TXN0001197,2026-03-13,sale,P110,S3,5,simulation_seed,Historical seeded sale SALE001137
TXN0001198,2026-03-13,sale,P111,S3,4,simulation_seed,Historical seeded sale SALE001138
TXN0001199,2026-03-13,sale,P112,S3,5,simulation_seed,Historical seeded sale SALE001139
TXN0001200,2026-03-13,sale,P113,S3,4,simulation_seed,Historical seeded sale SALE001140
TXN0001201,2026-03-13,sale,P114,S3,1,simulation_seed,Historical seeded sale SALE001141
TXN0001202,2026-03-13,sale,P115,S3,2,simulation_seed,Historical seeded sale SALE001142
TXN0001203,2026-03-13,sale,P117,S3,1,simulation_seed,Historical seeded sale SALE001143
TXN0001204,2026-03-13,sale,P118,S3,4,simulation_seed,Historical seeded sale SALE001144
TXN0001205,2026-03-13,sale,P119,S3,4,simulation_seed,Historical seeded sale SALE001145
TXN0001206,2026-03-13,sale,P120,S3,4,simulation_seed,Historical seeded sale SALE001146
TXN0001207,2026-03-14,sale,P101,S1,7,simulation_seed,Historical seeded sale SALE001147
TXN0001208,2026-03-14,sale,P103,S1,3,simulation_seed,Historical seeded sale SALE001148
TXN0001209,2026-03-14,sale,P104,S1,7,simulation_seed,Historical seeded sale SALE001149
TXN0001210,2026-03-14,sale,P105,S1,5,simulation_seed,Historical seeded sale SALE001150
TXN0001211,2026-03-14,sale,P106,S1,1,simulation_seed,Historical seeded sale SALE001151
TXN0001212,2026-03-14,sale,P107,S1,12,simulation_seed,Historical seeded sale SALE001152
TXN0001213,2026-03-14,sale,P108,S1,8,simulation_seed,Historical seeded sale SALE001153
TXN0001214,2026-03-14,sale,P109,S1,2,simulation_seed,Historical seeded sale SALE001154
TXN0001215,2026-03-14,sale,P110,S1,3,simulation_seed,Historical seeded sale SALE001155
TXN0001216,2026-03-14,sale,P111,S1,6,simulation_seed,Historical seeded sale SALE001156
TXN0001217,2026-03-14,sale,P112,S1,7,simulation_seed,Historical seeded sale SALE001157
TXN0001218,2026-03-14,sale,P113,S1,5,simulation_seed,Historical seeded sale SALE001158
TXN0001219,2026-03-14,sale,P115,S1,7,simulation_seed,Historical seeded sale SALE001159
TXN0001220,2026-03-14,sale,P116,S1,1,simulation_seed,Historical seeded sale SALE001160
TXN0001221,2026-03-14,sale,P117,S1,2,simulation_seed,Historical seeded sale SALE001161
TXN0001222,2026-03-14,sale,P118,S1,4,simulation_seed,Historical seeded sale SALE001162
TXN0001223,2026-03-14,sale,P119,S1,5,simulation_seed,Historical seeded sale SALE001163
TXN0001224,2026-03-14,sale,P120,S1,6,simulation_seed,Historical seeded sale SALE001164
TXN0001225,2026-03-14,sale,P101,S2,7,simulation_seed,Historical seeded sale SALE001165
TXN0001226,2026-03-14,sale,P103,S2,2,simulation_seed,Historical seeded sale SALE001166
TXN0001227,2026-03-14,sale,P104,S2,7,simulation_seed,Historical seeded sale SALE001167
TXN0001228,2026-03-14,sale,P105,S2,6,simulation_seed,Historical seeded sale SALE001168
TXN0001229,2026-03-14,sale,P106,S2,2,simulation_seed,Historical seeded sale SALE001169
TXN0001230,2026-03-14,sale,P107,S2,9,simulation_seed,Historical seeded sale SALE001170
TXN0001231,2026-03-14,sale,P108,S2,6,simulation_seed,Historical seeded sale SALE001171
TXN0001232,2026-03-14,sale,P109,S2,4,simulation_seed,Historical seeded sale SALE001172
TXN0001233,2026-03-14,sale,P110,S2,3,simulation_seed,Historical seeded sale SALE001173
TXN0001234,2026-03-14,sale,P111,S2,4,simulation_seed,Historical seeded sale SALE001174
TXN0001235,2026-03-14,sale,P112,S2,5,simulation_seed,Historical seeded sale SALE001175
TXN0001236,2026-03-14,sale,P113,S2,5,simulation_seed,Historical seeded sale SALE001176
TXN0001237,2026-03-14,sale,P115,S2,5,simulation_seed,Historical seeded sale SALE001177
TXN0001238,2026-03-14,sale,P116,S2,2,simulation_seed,Historical seeded sale SALE001178
TXN0001239,2026-03-14,sale,P117,S2,2,simulation_seed,Historical seeded sale SALE001179
TXN0001240,2026-03-14,sale,P118,S2,4,simulation_seed,Historical seeded sale SALE001180
TXN0001241,2026-03-14,sale,P119,S2,5,simulation_seed,Historical seeded sale SALE001181
TXN0001242,2026-03-14,sale,P120,S2,5,simulation_seed,Historical seeded sale SALE001182
TXN0001243,2026-03-14,sale,P101,S3,8,simulation_seed,Historical seeded sale SALE001183
TXN0001244,2026-03-14,sale,P103,S3,1,simulation_seed,Historical seeded sale SALE001184
TXN0001245,2026-03-14,sale,P104,S3,6,simulation_seed,Historical seeded sale SALE001185
TXN0001246,2026-03-14,sale,P105,S3,4,simulation_seed,Historical seeded sale SALE001186
TXN0001247,2026-03-14,sale,P107,S3,8,simulation_seed,Historical seeded sale SALE001187
TXN0001248,2026-03-14,sale,P108,S3,4,simulation_seed,Historical seeded sale SALE001188
TXN0001249,2026-03-14,sale,P109,S3,3,simulation_seed,Historical seeded sale SALE001189
TXN0001250,2026-03-14,sale,P110,S3,4,simulation_seed,Historical seeded sale SALE001190
TXN0001251,2026-03-14,sale,P111,S3,4,simulation_seed,Historical seeded sale SALE001191
TXN0001252,2026-03-14,sale,P112,S3,4,simulation_seed,Historical seeded sale SALE001192
TXN0001253,2026-03-14,sale,P113,S3,5,simulation_seed,Historical seeded sale SALE001193
TXN0001254,2026-03-14,sale,P115,S3,5,simulation_seed,Historical seeded sale SALE001194
TXN0001255,2026-03-14,sale,P116,S3,3,simulation_seed,Historical seeded sale SALE001195
TXN0001256,2026-03-14,sale,P118,S3,3,simulation_seed,Historical seeded sale SALE001196
TXN0001257,2026-03-14,sale,P119,S3,2,simulation_seed,Historical seeded sale SALE001197
TXN0001258,2026-03-14,sale,P120,S3,4,simulation_seed,Historical seeded sale SALE001198
TXN0001259,2026-03-15,sale,P101,S1,11,simulation_seed,Historical seeded sale SALE001199
TXN0001260,2026-03-15,sale,P102,S1,1,simulation_seed,Historical seeded sale SALE001200
TXN0001261,2026-03-15,sale,P103,S1,3,simulation_seed,Historical seeded sale SALE001201
TXN0001262,2026-03-15,sale,P104,S1,4,simulation_seed,Historical seeded sale SALE001202
TXN0001263,2026-03-15,sale,P105,S1,5,simulation_seed,Historical seeded sale SALE001203
TXN0001264,2026-03-15,sale,P106,S1,1,simulation_seed,Historical seeded sale SALE001204
TXN0001265,2026-03-15,sale,P107,S1,11,simulation_seed,Historical seeded sale SALE001205
TXN0001266,2026-03-15,sale,P108,S1,7,simulation_seed,Historical seeded sale SALE001206
TXN0001267,2026-03-15,sale,P109,S1,7,simulation_seed,Historical seeded sale SALE001207
TXN0001268,2026-03-15,sale,P110,S1,4,simulation_seed,Historical seeded sale SALE001208
TXN0001269,2026-03-15,sale,P111,S1,5,simulation_seed,Historical seeded sale SALE001209
TXN0001270,2026-03-15,sale,P112,S1,6,simulation_seed,Historical seeded sale SALE001210
TXN0001271,2026-03-15,sale,P113,S1,2,simulation_seed,Historical seeded sale SALE001211
TXN0001272,2026-03-15,sale,P115,S1,5,simulation_seed,Historical seeded sale SALE001212
TXN0001273,2026-03-15,sale,P116,S1,3,simulation_seed,Historical seeded sale SALE001213
TXN0001274,2026-03-15,sale,P117,S1,2,simulation_seed,Historical seeded sale SALE001214
TXN0001275,2026-03-15,sale,P118,S1,6,simulation_seed,Historical seeded sale SALE001215
TXN0001276,2026-03-15,sale,P119,S1,4,simulation_seed,Historical seeded sale SALE001216
TXN0001277,2026-03-15,sale,P120,S1,6,simulation_seed,Historical seeded sale SALE001217
TXN0001278,2026-03-15,sale,P101,S2,7,simulation_seed,Historical seeded sale SALE001218
TXN0001279,2026-03-15,sale,P103,S2,2,simulation_seed,Historical seeded sale SALE001219
TXN0001280,2026-03-15,sale,P104,S2,4,simulation_seed,Historical seeded sale SALE001220
TXN0001281,2026-03-15,sale,P105,S2,4,simulation_seed,Historical seeded sale SALE001221
TXN0001282,2026-03-15,sale,P106,S2,1,simulation_seed,Historical seeded sale SALE001222
TXN0001283,2026-03-15,sale,P107,S2,10,simulation_seed,Historical seeded sale SALE001223
TXN0001284,2026-03-15,sale,P108,S2,5,simulation_seed,Historical seeded sale SALE001224
TXN0001285,2026-03-15,sale,P109,S2,5,simulation_seed,Historical seeded sale SALE001225
TXN0001286,2026-03-15,sale,P110,S2,5,simulation_seed,Historical seeded sale SALE001226
TXN0001287,2026-03-15,sale,P111,S2,4,simulation_seed,Historical seeded sale SALE001227
TXN0001288,2026-03-15,sale,P112,S2,4,simulation_seed,Historical seeded sale SALE001228
TXN0001289,2026-03-15,sale,P113,S2,6,simulation_seed,Historical seeded sale SALE001229
TXN0001290,2026-03-15,sale,P114,S2,1,simulation_seed,Historical seeded sale SALE001230
TXN0001291,2026-03-15,sale,P115,S2,7,simulation_seed,Historical seeded sale SALE001231
TXN0001292,2026-03-15,sale,P116,S2,1,simulation_seed,Historical seeded sale SALE001232
TXN0001293,2026-03-15,sale,P117,S2,1,simulation_seed,Historical seeded sale SALE001233
TXN0001294,2026-03-15,sale,P118,S2,3,simulation_seed,Historical seeded sale SALE001234
TXN0001295,2026-03-15,sale,P119,S2,5,simulation_seed,Historical seeded sale SALE001235
TXN0001296,2026-03-15,sale,P120,S2,6,simulation_seed,Historical seeded sale SALE001236
TXN0001297,2026-03-15,sale,P101,S3,7,simulation_seed,Historical seeded sale SALE001237
TXN0001298,2026-03-15,sale,P104,S3,6,simulation_seed,Historical seeded sale SALE001238
TXN0001299,2026-03-15,sale,P105,S3,6,simulation_seed,Historical seeded sale SALE001239
TXN0001300,2026-03-15,sale,P107,S3,7,simulation_seed,Historical seeded sale SALE001240
TXN0001301,2026-03-15,sale,P108,S3,4,simulation_seed,Historical seeded sale SALE001241
TXN0001302,2026-03-15,sale,P109,S3,3,simulation_seed,Historical seeded sale SALE001242
TXN0001303,2026-03-15,sale,P110,S3,3,simulation_seed,Historical seeded sale SALE001243
TXN0001304,2026-03-15,sale,P111,S3,2,simulation_seed,Historical seeded sale SALE001244
TXN0001305,2026-03-15,sale,P112,S3,3,simulation_seed,Historical seeded sale SALE001245
TXN0001306,2026-03-15,sale,P113,S3,3,simulation_seed,Historical seeded sale SALE001246
TXN0001307,2026-03-15,sale,P115,S3,6,simulation_seed,Historical seeded sale SALE001247
TXN0001308,2026-03-15,sale,P116,S3,1,simulation_seed,Historical seeded sale SALE001248
TXN0001309,2026-03-15,sale,P117,S3,2,simulation_seed,Historical seeded sale SALE001249
TXN0001310,2026-03-15,sale,P118,S3,4,simulation_seed,Historical seeded sale SALE001250
TXN0001311,2026-03-15,sale,P119,S3,5,simulation_seed,Historical seeded sale SALE001251
TXN0001312,2026-03-15,sale,P120,S3,5,simulation_seed,Historical seeded sale SALE001252
TXN0001313,2026-03-16,sale,P101,S1,11,simulation_seed,Historical seeded sale SALE001253
TXN0001314,2026-03-16,sale,P103,S1,1,simulation_seed,Historical seeded sale SALE001254
TXN0001315,2026-03-16,sale,P104,S1,7,simulation_seed,Historical seeded sale SALE001255
TXN0001316,2026-03-16,sale,P105,S1,6,simulation_seed,Historical seeded sale SALE001256
TXN0001317,2026-03-16,sale,P106,S1,2,simulation_seed,Historical seeded sale SALE001257
TXN0001318,2026-03-16,sale,P107,S1,10,simulation_seed,Historical seeded sale SALE001258
TXN0001319,2026-03-16,sale,P108,S1,8,simulation_seed,Historical seeded sale SALE001259
TXN0001320,2026-03-16,sale,P109,S1,7,simulation_seed,Historical seeded sale SALE001260
TXN0001321,2026-03-16,sale,P110,S1,7,simulation_seed,Historical seeded sale SALE001261
TXN0001322,2026-03-16,sale,P111,S1,6,simulation_seed,Historical seeded sale SALE001262
TXN0001323,2026-03-16,sale,P112,S1,2,simulation_seed,Historical seeded sale SALE001263
TXN0001324,2026-03-16,sale,P113,S1,4,simulation_seed,Historical seeded sale SALE001264
TXN0001325,2026-03-16,sale,P115,S1,5,simulation_seed,Historical seeded sale SALE001265
